"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.audio_url0","Input.audio_url1","Input.audio_url2","Input.audio_url3","Input.audio_url4","Input.audio_url5","Answer.wav0.1","Answer.wav0.2","Answer.wav0.3","Answer.wav0.4","Answer.wav0.5","Answer.wav1.1","Answer.wav1.2","Answer.wav1.3","Answer.wav1.4","Answer.wav1.5","Answer.wav2.1","Answer.wav2.2","Answer.wav2.3","Answer.wav2.4","Answer.wav2.5","Answer.wav3.1","Answer.wav3.2","Answer.wav3.3","Answer.wav3.4","Answer.wav3.5","Answer.wav4.1","Answer.wav4.2","Answer.wav4.3","Answer.wav4.4","Answer.wav4.5","Answer.wav5.1","Answer.wav5.2","Answer.wav5.3","Answer.wav5.4","Answer.wav5.5","Approve","Reject"
"31HLTCK4CQRVER0OEXN533V05U1VGO","3N79SUTLM8H2F7LHMDJUIA2WEND5BE","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.15","Sat Mar 06 20:29:29 PST 2021","20","BatchId:4357683;OriginalHitTemplateId:928390811;","1200","259200","Sat Mar 20 21:29:29 PDT 2021","","","32M8BPYGAZITF5DI5STNCY0T25EIGV","AZCGF2D7QIO10","Submitted","Sat Mar 06 21:12:35 PST 2021","Sat Mar 06 21:13:10 PST 2021","Tue Mar 09 21:13:10 PST 2021","","","","35","100% (10/10)","100% (10/10)","100% (10/10)","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/pwg/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/hifi-gan/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/ground_truth/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/univnet-c16/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/melgan/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/univnet-c32/2830_3980_000018_000001.wav","true","false","false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false"
"31HLTCK4CQRVER0OEXN533V05U1VGO","3N79SUTLM8H2F7LHMDJUIA2WEND5BE","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.15","Sat Mar 06 20:29:29 PST 2021","20","BatchId:4357683;OriginalHitTemplateId:928390811;","1200","259200","Sat Mar 20 21:29:29 PDT 2021","","","32ZKVD547LJIYLNO43UM7H7739M3BU","A11WCFPJSR5VZP","Submitted","Sat Mar 06 20:36:19 PST 2021","Sat Mar 06 20:36:34 PST 2021","Tue Mar 09 20:36:34 PST 2021","","","","15","100% (30/30)","100% (30/30)","100% (30/30)","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/pwg/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/hifi-gan/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/ground_truth/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/univnet-c16/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/melgan/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/univnet-c32/2830_3980_000018_000001.wav","false","false","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","true","false","false","false","false","true","false","false","false","false","true"
"31HLTCK4CQRVER0OEXN533V05U1VGO","3N79SUTLM8H2F7LHMDJUIA2WEND5BE","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.15","Sat Mar 06 20:29:29 PST 2021","20","BatchId:4357683;OriginalHitTemplateId:928390811;","1200","259200","Sat Mar 20 21:29:29 PDT 2021","","","338JKRMM2CVS9JPVDAJSG0OB4XLHAO","A1I4NLUKLPC0SA","Submitted","Sat Mar 06 21:02:10 PST 2021","Sat Mar 06 21:02:43 PST 2021","Tue Mar 09 21:02:43 PST 2021","","","","33","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/pwg/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/hifi-gan/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/ground_truth/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/univnet-c16/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/melgan/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/univnet-c32/2830_3980_000018_000001.wav","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false"
"31HLTCK4CQRVER0OEXN533V05U1VGO","3N79SUTLM8H2F7LHMDJUIA2WEND5BE","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.15","Sat Mar 06 20:29:29 PST 2021","20","BatchId:4357683;OriginalHitTemplateId:928390811;","1200","259200","Sat Mar 20 21:29:29 PDT 2021","","","34FNN24DCS5HP833SEWZUP3S2EUY5T","A2UF2FRGVW4T89","Submitted","Sat Mar 06 20:36:55 PST 2021","Sat Mar 06 20:55:52 PST 2021","Tue Mar 09 20:55:52 PST 2021","","","","1137","100% (16/16)","100% (16/16)","100% (16/16)","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/pwg/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/hifi-gan/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/ground_truth/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/univnet-c16/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/melgan/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/univnet-c32/2830_3980_000018_000001.wav","false","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false"
"31HLTCK4CQRVER0OEXN533V05U1VGO","3N79SUTLM8H2F7LHMDJUIA2WEND5BE","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.15","Sat Mar 06 20:29:29 PST 2021","20","BatchId:4357683;OriginalHitTemplateId:928390811;","1200","259200","Sat Mar 20 21:29:29 PDT 2021","","","34Q075JO139L4V6ZJJJEZ7WREME10J","AZKFSYWVPF6JL","Submitted","Sat Mar 06 21:07:41 PST 2021","Sat Mar 06 21:08:12 PST 2021","Tue Mar 09 21:08:12 PST 2021","","","","31","100% (152/152)","100% (152/152)","100% (152/152)","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/pwg/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/hifi-gan/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/ground_truth/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/univnet-c16/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/melgan/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/univnet-c32/2830_3980_000018_000001.wav","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","true","false","false","false","true","false","false","false","false","false","true"
"31HLTCK4CQRVER0OEXN533V05U1VGO","3N79SUTLM8H2F7LHMDJUIA2WEND5BE","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.15","Sat Mar 06 20:29:29 PST 2021","20","BatchId:4357683;OriginalHitTemplateId:928390811;","1200","259200","Sat Mar 20 21:29:29 PDT 2021","","","36H9ULYP68QJWG1TCQ856EFHE53JF9","ANCCKNF1DKRZO","Submitted","Sat Mar 06 21:09:32 PST 2021","Sat Mar 06 21:11:30 PST 2021","Tue Mar 09 21:11:30 PST 2021","","","","118","100% (5/5)","100% (5/5)","100% (5/5)","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/pwg/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/hifi-gan/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/ground_truth/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/univnet-c16/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/melgan/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/univnet-c32/2830_3980_000018_000001.wav","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","true","false","false","true","false","false","false","false","false","false","true","false"
"31HLTCK4CQRVER0OEXN533V05U1VGO","3N79SUTLM8H2F7LHMDJUIA2WEND5BE","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.15","Sat Mar 06 20:29:29 PST 2021","20","BatchId:4357683;OriginalHitTemplateId:928390811;","1200","259200","Sat Mar 20 21:29:29 PDT 2021","","","378XPAWRUI9S5E0FJS1DGCPQ49YIAE","A22DDO8NILSX6O","Submitted","Sat Mar 06 20:43:44 PST 2021","Sat Mar 06 20:47:58 PST 2021","Tue Mar 09 20:47:58 PST 2021","","","","254","100% (19/19)","100% (3/3)","100% (3/3)","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/pwg/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/hifi-gan/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/ground_truth/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/univnet-c16/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/melgan/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/univnet-c32/2830_3980_000018_000001.wav","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false","true","false","false","false","true","false","false","false","false","false","false","true","false"
"31HLTCK4CQRVER0OEXN533V05U1VGO","3N79SUTLM8H2F7LHMDJUIA2WEND5BE","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.15","Sat Mar 06 20:29:29 PST 2021","20","BatchId:4357683;OriginalHitTemplateId:928390811;","1200","259200","Sat Mar 20 21:29:29 PDT 2021","","","39DD6S19JV7HQH61Z1RLCQI7L1XZEM","A3TYCJO2DG3RMH","Submitted","Sat Mar 06 20:51:37 PST 2021","Sat Mar 06 20:52:00 PST 2021","Tue Mar 09 20:52:00 PST 2021","","","","23","100% (57/57)","100% (16/16)","100% (16/16)","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/pwg/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/hifi-gan/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/ground_truth/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/univnet-c16/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/melgan/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/univnet-c32/2830_3980_000018_000001.wav","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false"
"31HLTCK4CQRVER0OEXN533V05U1VGO","3N79SUTLM8H2F7LHMDJUIA2WEND5BE","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.15","Sat Mar 06 20:29:29 PST 2021","20","BatchId:4357683;OriginalHitTemplateId:928390811;","1200","259200","Sat Mar 20 21:29:29 PDT 2021","","","3A4TN5196QEG2YMTXOFJMVEZ405CHK","A3OHYXTHW11HS7","Submitted","Sat Mar 06 20:48:16 PST 2021","Sat Mar 06 20:48:43 PST 2021","Tue Mar 09 20:48:43 PST 2021","","","","27","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/pwg/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/hifi-gan/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/ground_truth/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/univnet-c16/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/melgan/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/univnet-c32/2830_3980_000018_000001.wav","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false","true","false","false","false","false","false","true","false"
"31HLTCK4CQRVER0OEXN533V05U1VGO","3N79SUTLM8H2F7LHMDJUIA2WEND5BE","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.15","Sat Mar 06 20:29:29 PST 2021","20","BatchId:4357683;OriginalHitTemplateId:928390811;","1200","259200","Sat Mar 20 21:29:29 PDT 2021","","","3ATPCQ38JE6EVEFKNANG20JEUSWYA0","A6KOTWP7N7RLU","Submitted","Sat Mar 06 20:46:56 PST 2021","Sat Mar 06 20:47:58 PST 2021","Tue Mar 09 20:47:58 PST 2021","","","","62","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/pwg/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/hifi-gan/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/ground_truth/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/univnet-c16/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/melgan/2830_3980_000018_000001.wav","https://kallavinka8045.github.io/is2021/wav_for_mos/unseen/univnet-c32/2830_3980_000018_000001.wav","false","false","false","false","true","false","false","false","true","false","false","false","false","true","false","false","false","false","true","false","false","true","false","false","false","false","false","false","true","false"
